date,temp_avg,temp_max,temp_min,variation
2024-12-18,10.74578801825,15.58125,4.8,0.9680791327368915
2024-12-19,8.837013889437499,14.443750000000001,4.831250000000001,1.0232056547669783
2024-12-20,9.6615885413125,15.85,3.775,0.6563170279845236
2024-12-21,13.494270833249999,17.856250000000003,8.362499999999999,1.533177099427621
2024-12-22,11.7084151928125,17.3,6.1125,1.5281357264782485
2024-12-23,9.7290972229375,14.9125,3.4250000000000003,1.5567674148985349
2024-12-24,9.5064236101875,14.59375,3.4,1.6089082971611948
2024-12-25,10.853750000625,18.44375,4.4375,1.6118801239777292
2024-12-26,12.483688509125,18.0375,6.656249999999999,1.5575599915803378
2024-12-27,10.510833332625,16.29375,4.7625,1.4602953791416675
2024-12-28,10.1110416665,15.856250000000003,3.6562500000000004,1.077962290646842
2024-12-29,9.227361110875,15.3375,2.9124999999999996,1.0989925826776104
2024-12-30,8.315244025750001,14.29375,3.28125,1.3357032624119802
2024-12-31,10.872534722062499,15.750000000000002,5.8125,1.3267841020894149
2025-01-01,10.281875000249999,15.3,4.23125,1.3072840387947058
2025-01-02,10.487912399062498,15.956249999999997,5.46875,0.8927626748745687
2025-01-03,8.9470486108125,12.475,5.9750000000000005,0.9304336886865028
2025-01-04,9.836041665875001,15.225,4.1875,0.9183264655402331
2025-01-05,9.2394791665625,15.206249999999999,2.8874999999999997,0.9172764420630902
2025-01-06,9.987673611062501,15.375,6.05625,0.6801614128219501
2025-01-07,11.5365043701875,17.18125,6.418749999999999,0.8542225583468858
2025-01-08,10.2249305545,15.568750000000001,4.15625,0.8518611043488264
2025-01-09,10.753888888687502,15.512500000000003,5.0625,0.8807629888958236
2025-01-10,9.11524305625,14.450000000000001,2.5687500000000005,0.8464879532943219
2025-01-11,9.1806597220625,14.493749999999999,2.5812500000000003,0.9139871155012028
2025-01-12,8.33270231975,13.26875,5.3374999999999995,1.0882864304675866
2025-01-13,10.6732986111875,15.868749999999999,4.312500000000001,1.1300694338050243
2025-01-14,9.647640065125001,15.149999999999999,3.3125,0.8960402386278863
2025-01-15,10.44727285125,15.43125,4.15625,0.9211703760960402
2025-01-16,7.6924652780625,12.81875,2.86875,1.0716988996563899
2025-01-17,9.3459027776875,15.037499999999998,2.78125,1.0686680900420504
2025-01-18,8.525435871375,14.45,1.71875,1.1118947637209828
2025-01-19,8.396145833312499,13.53125,4.3062499999999995,1.1035142781768144
2025-01-20,13.0246587911875,17.96875,8.5375,1.7679348663012975
2025-01-21,12.99930555575,17.75625,8.037500000000001,2.191541867293643
2025-01-22,11.06249883,15.987499999999999,4.737500000000001,2.2217155492569423
2025-01-23,11.242673611375,16.393750000000004,5.65,1.9567681119497178
2025-01-24,11.336909722249999,15.956249999999999,5.949999999999999,1.8775871880958068
2025-01-25,10.260729166499999,14.149999999999999,6.64375,1.59944423822637
2025-01-26,10.419027777812502,15.006249999999998,4.56875,1.1223205611717797
2025-01-27,10.770833333437501,16.125,5.13125,0.9073541908309596
2025-01-28,13.158263889125001,17.6,8.15625,0.9615461850601261
2025-01-29,12.318287922687503,19.75,5.1937500000000005,1.049387494041525
2025-01-30,10.4967641884375,15.456249999999999,3.925,1.0997259690542602
2025-01-31,11.249883006750002,15.89375,5.0625,1.0990918177806681
2025-02-01,11.6674543543125,17.90625,6.4125000000000005,1.0158381175775484
